Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga, Pot.  , Total , PPN , Total Akhir ,No FP,Ket
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:28,C90721,0669/JL/CKRG/0226,4,KRT00434,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),6.00,PCS,"54,949.00",0,"329,694.00"," 36,266.34 "," 365,960.34 ",04002600050019976,PO : C90721                                   1.DLV-2602110012                       2.DLV-2602093925                       
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:28,C90721,0669/JL/CKRG/0226,5,KRT00358,LAYER 1065X1065X5 (K3140-0007),"1,000.00",PCS,"11,004.00",0,"11,004,000.00"," 1,210,440.00 "," 12,214,440.00 ",04002600050019976,PO : C90721                                   1.DLV-2602110012                       2.DLV-2602093925                       
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:28,C90721,0669/JL/CKRG/0226,6,KRT00392,LAYER UK 1065X530X5 (K3140-0019),500.00,PCS,"7,255.00",0,"3,627,500.00"," 399,025.00 "," 4,026,525.00 ",04002600050019976,PO : C90721                                   1.DLV-2602110012                       2.DLV-2602093925                       
PT. KAWASAKI MOTOR INDONESIA,2/11/2026 16:42,C90511,0670/JL/CKRG/0226,1,KRT00435,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),45.00,PCS,"83,504.00",0,"3,757,680.00"," 413,344.80 "," 4,171,024.80 ",04002600050019979,PO : C90511                                   1.DLV-2602110013                       2.DLV-2602103931                       
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. YASUNAGA INDONESIA,2/12/2026 10:08,0302/CR/01/26,0612/JL/CKRG/0226,1,KRT00446,OUTER BOX CONROD ( 995X555X250 ) MM,50.00,PCS,"31,065.00",0,"1,553,250.00"," 170,857.50 "," 1,724,107.50 ",,PO : 0302/CR/01/26                       DO : DLV-2602110032
PT. YASUNAGA INDONESIA,2/12/2026 10:08,0302/CR/01/26,0612/JL/CKRG/0226,2,KRT00280,INNER BOX (306X271X110) MM,"1,000.00",PCS,"6,365.00",0,"6,365,000.00"," 700,150.00 "," 7,065,150.00 ",,PO : 0302/CR/01/26                       DO : DLV-2602110032
PT. YASUNAGA INDONESIA,2/12/2026 10:08,0302/CR/01/26,0612/JL/CKRG/0226,3,KRT01603,CARTON BOX 1GD (355X268X155)MM,"1,250.00",PCS,"5,200.00",0,"6,500,000.00"," 715,000.00 "," 7,215,000.00 ",,PO : 0302/CR/01/26                       DO : DLV-2602110032
PT. YASUNAGA INDONESIA,2/12/2026 10:08,0302/CR/01/26,0612/JL/CKRG/0226,4,KRT01604,SIDE PAD 1GD (440X555) MM,"1,250.00",PCS,"2,100.00",0,"2,625,000.00"," 288,750.00 "," 2,913,750.00 ",,PO : 0302/CR/01/26                       DO : DLV-2602110032
PT. YASUNAGA INDONESIA,2/12/2026 10:08,0302/CR/01/26,0612/JL/CKRG/0226,5,KRT01605,CENTER PAD 1GD (BANTALAN) (130X200)MM,"2,500.00",PCS,325.00,0,"812,500.00"," 89,375.00 "," 901,875.00 ",,PO : 0302/CR/01/26                       DO : DLV-2602110032
PT. YASUNAGA INDONESIA,2/12/2026 10:08,0302/CR/01/26,0612/JL/CKRG/0226,6,KRT01606,LAYER CARTON 1GD (130X80)MM T.14MM,"2,500.00",PCS,325.00,0,"812,500.00"," 89,375.00 "," 901,875.00 ",,PO : 0302/CR/01/26                       DO : DLV-2602110032
PERSEROAN TERBATAS - BADAN WIRYAMANTA SADINA,2/12/2026 10:43,3700185439,0644/JL/CKRG/0226,1,KRT05046,FLAVOR BOX RAMADHAN (1X50 SET),60.00,CAR,"382,883.00",0,"22,972,980.00"," 2,527,027.80 "," 25,500,007.80 ",04002600044396452,PO : 3700185439 DO : DLV-2602120045
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,1,KRT02088,"OUTBOX DW47350 3"" 5PCS IP (PM2146)",50.00,PCS,"2,037.00",0,"101,850.00",0," 101,850.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,2,KRT05089,"OUTBOX HUSQVARNA2 12"" MP (10 PCS) UK 380X350X115 (PM2272)",300.00,PCS,"9,900.00",0,"2,970,000.00",0," 2,970,000.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,3,KRT05091,"OUTBOX HUSQVARNA2 16"" MP (5 PCS) UK 435X400X115 (PM2274)",420.00,PCS,"13,800.00",0,"5,796,000.00",0," 5,796,000.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,4,KRT01230,4.5INCH OUT BOX(30PK)-BSA4790M 315X205X155 (PM2158),500.00,PCS,"3,378.00",0,"1,689,000.00",0," 1,689,000.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,5,KRT01332,OUTBOX BOSCH 4.5 2PACK IP5PCS (PM2195),"1,800.00",PCS,"2,636.00",0,"4,744,800.00",0," 4,744,800.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,6,KRT01333,OUTBOX BOSCH 4.5 2PACK MP20PCS (PM2196),500.00,PCS,"5,723.00",0,"2,861,500.00",0," 2,861,500.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,7,KRT04978,"OUTBOX KOBALT 3"" IP (4PCS) (PM2270)",40.00,PCS,950.00,0,"38,000.00",0," 38,000.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,8,KRT02571,"BULK BOX 8"" (PM2006)",200.00,PCS,"7,236.00",0,"1,447,200.00",0," 1,447,200.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,9,KRT02567,OUT BOX BOSCH VA 4-5 INCH IP 5 PCS (PM2093),500.00,PCS,"3,973.00",0,"1,986,500.00",0," 1,986,500.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. EHWA INDONESIA,2/12/2026 10:53,PO2501-034,0622/JL/CKRG/0226,10,KRT02857,OUTBOX BOSCH SLEEVE 4-5 INCH IP (5PCS) (PM2237),"1,500.00",PCS,"2,058.00",0,"3,087,000.00",0," 3,087,000.00 ",,PO : PO2512-064 PO2601-084       PO2601-079 PO2602-026              DO : DLV-2602120049
PT. MAJU TEKNIK UTAMA INDONESIA,2/12/2026 11:00,120126-0098,0677/JL/CKRG/0226,1,KRT04165,KARTON BOX VALVE 3 KG UK 200X140X140 MM K150/M150/K150 BF SINGLE WALL,"1,000.00",SET,"3,700.00",0,"3,700,000.00"," 407,000.00 "," 4,107,000.00 ",,PO : 120126-0098 DO : DLV-2602120046
PT. INDOSAFETY SENTOSA INDUSTRY,2/12/2026 11:02,PO/IS510/260200769,0678/JL/CKRG/0226,1,KRT04973 (530X355MM),LAYER,"3,000.00",PCS,"1,330.00",0,"3,990,000.00"," 438,900.00 "," 4,428,900.00 ",,PO : PO/IS510/260200769 DO : DLV-2602120050
PT. INDOSAFETY SENTOSA INDUSTRY,2/12/2026 11:02,PO/IS510/260200769,0678/JL/CKRG/0226,2,KRT04972 (550X360X160MM EE-122),BOX POLOS,250.00,PCS,"13,335.00",0,"3,333,750.00"," 366,712.50 "," 3,700,462.50 ",,PO : PO/IS510/260200769 DO : DLV-2602120050
PT. DAE HWA INDONESIA,2/12/2026 11:34,TLJ/26-0004,0623/JL/CKRG/0226,1,KRT02722,CARTON BOX DH8 POLOS 727X380X320MM K200/M125/K200 C/F,170.00,PCS,"12,800.00",0,"2,176,000.00"," 239,360.00 "," 2,415,360.00 ",04002600044396455,PO : TLJ/26-0004 DO : DLV-2602120047
PT. INDONESIA NIPPON SEIKI,2/12/2026 11:41,28045/TLJ/VGP/I/26,0686/JL/CKRG/0226,1,KRT01003,SIKU KARTON 5X5X0.5 (P= 106 CM),500.00,PCS,"6,143.00",0,"3,071,500.00"," 337,865.00 "," 3,409,365.00 ",04002600053009735,PO : 28045/TLJ/VGP/I/26              (DLV-2602140017)                         1.DLV-2509101293                       2.DLV-2602130054                         < 16134-230425                             3.DLV-2602110024                       4.DLV-2602033796                       5.DLV-2602043832                         < DLV-2508271040                        6.DLV-2602043840                        < 16610-230525
PT. INDONESIA NIPPON SEIKI,2/12/2026 11:41,28045/TLJ/VGP/I/26,0686/JL/CKRG/0226,2,KRT01009,SIKU KARTON UK. 5X5X0.5CM (P=96CM),300.00,PCS,"5,563.00",0,"1,668,900.00"," 183,579.00 "," 1,852,479.00 ",04002600053009735,PO : 28045/TLJ/VGP/I/26              (DLV-2602140017)                         1.DLV-2509101293                       2.DLV-2602130054                         < 16134-230425                             3.DLV-2602110024                       4.DLV-2602033796                       5.DLV-2602043832                         < DLV-2508271040                        6.DLV-2602043840                        < 16610-230525
PT. INDONESIA NIPPON SEIKI,2/12/2026 11:41,28045/TLJ/VGP/I/26,0686/JL/CKRG/0226,3,KRT02925,BOX 700X400X200 MM K150/M125/K200 C/F K200/M125X3/K150 CBF + K200/M125/K200 CF,300.00,PCS,"13,300.00",0,"3,990,000.00"," 438,900.00 "," 4,428,900.00 ",04002600053009735,PO : 28045/TLJ/VGP/I/26              (DLV-2602140017)                         1.DLV-2509101293                       2.DLV-2602130054                         < 16134-230425                             3.DLV-2602110024                       4.DLV-2602033796                       5.DLV-2602043832                         < DLV-2508271040                        6.DLV-2602043840                        < 16610-230525
PT. INDONESIA NIPPON SEIKI,2/12/2026 11:41,28045/TLJ/VGP/I/26,0686/JL/CKRG/0226,4,KRT02923,LAYER 690X390 MM M125/M125/125 BF + LAPIS PE FOAM T5MM,300.00,PCS,"14,200.00",0,"4,260,000.00"," 468,600.00 "," 4,728,600.00 ",04002600053009735,PO : 28045/TLJ/VGP/I/26              (DLV-2602140017)                         1.DLV-2509101293                       2.DLV-2602130054                         < 16134-230425                             3.DLV-2602110024                       4.DLV-2602033796                       5.DLV-2602043832                         < DLV-2508271040                        6.DLV-2602043840                        < 16610-230525
PT. Essilorluxottica Professional Solutions Indonesia,2/12/2026 11:52,PO-000002818,0688/JL/CKRG/0226,1,KRT02405,DUS DISPATH COKLAT BESAR 230 X 175 X 100 MM (CSUCMMS003443),300.00,PCS,"2,000.00",0,"600,000.00"," 66,000.00 "," 666,000.00 ",,PO : PO-000002818 DO : DLV-2602120044
PT. Essilorluxottica Professional Solutions Indonesia,2/12/2026 11:54,PO-000007818,0689/JL/CKRG/0226,1,KRT02788,DUS DISPATH COKLAT KECIL 175X100X72MM (CSUCMMS003275),800.00,PCS,800.00,0,"640,000.00"," 70,400.00 "," 710,400.00 ",,PO : PO-000007818 DO : DLV-2602120043
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,1,KRT00170,CARTON BOX CB 22-B (K3110-0003),200.00,PCS,"14,401.00",0,"2,880,200.00"," 316,822.00 "," 3,197,022.00 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,2,KRT00177,CARTON BOX CB 32-B (K3110-0004),100.00,PCS,"9,512.00",0,"951,200.00"," 104,632.00 "," 1,055,832.00 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,3,KRT00179,CARTON BOX CB 34-D (K3110-0009),80.00,PCS,"6,489.00",0,"519,120.00"," 57,103.20 "," 576,223.20 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,4,KRT00180,CARTON BOX CB 35-D (K3110-0010),100.00,PCS,"3,520.00",0,"352,000.00"," 38,720.00 "," 390,720.00 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,5,KRT00433,MASTERBOX M-03 COMMUNICATION SYMBOL (K3110-0059),50.00,PCS,"69,041.00",0,"3,452,050.00"," 379,725.50 "," 3,831,775.50 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,6,KRT00358,LAYER 1065X1065X5 (K3140-0007),"1,000.00",PCS,"11,004.00",0,"11,004,000.00"," 1,210,440.00 "," 12,214,440.00 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:21,C90721,0672/JL/CKRG/0226,7,KRT00392,LAYER UK 1065X530X5 (K3140-0019),"1,300.00",PCS,"7,255.00",0,"9,431,500.00"," 1,037,465.00 "," 10,468,965.00 ",04002600050020178,PO : C90721                                   1.DLV-2602120051                       2.DLV-2602130075                       3.DLV-2602110042                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:26,C91022,0673/JL/CKRG/0226,1,KRT04025,BIG CARTON BOX 421X (NEW COM.SYMBOL) (K3120-0036),101.00,PCS,"48,700.00",0,"4,918,700.00"," 541,057.00 "," 5,459,757.00 ",04002600050019983,PO : C91022                                   1.DLV-2602120052                       2.DLV-2602110040                       3.DLV-2602110014                       4.DLV-2602093926                       5.DLV-2602103930                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:26,C91022,0673/JL/CKRG/0226,2,KRT04027,BIG CARTON BOX LX230 STD (NEW COM.SYMBOL) (K3120-0033),161.00,PCS,"53,750.00",0,"8,653,750.00"," 951,912.50 "," 9,605,662.50 ",04002600050019983,PO : C91022                                   1.DLV-2602120052                       2.DLV-2602110040                       3.DLV-2602110014                       4.DLV-2602093926                       5.DLV-2602103930                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 8:26,C91022,0673/JL/CKRG/0226,3,KRT04028,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),128.00,PCS,"55,000.00",0,"7,040,000.00"," 774,400.00 "," 7,814,400.00 ",04002600050019983,PO : C91022                                   1.DLV-2602120052                       2.DLV-2602110040                       3.DLV-2602110014                       4.DLV-2602093926                       5.DLV-2602103930                       
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. EHWA INDONESIA,2/13/2026 9:34,PO2501-034,0627/JL/CKRG/0226,1,KRT05090,"OUTBOX HUSQVARNA2 14"" MP (10 PCS) UK 435X400X115 (PM2273)",550.00,PCS,"12,300.00",0,"6,765,000.00",0," 6,765,000.00 ",,PO : PO2601-084 PO2601-079       PO2602-026                                   DO : DLV-2602130058
PT. EHWA INDONESIA,2/13/2026 9:34,PO2501-034,0627/JL/CKRG/0226,2,KRT05091,"OUTBOX HUSQVARNA2 16"" MP (5 PCS) UK 435X400X115 (PM2274)",80.00,PCS,"13,800.00",0,"1,104,000.00",0," 1,104,000.00 ",,PO : PO2601-084 PO2601-079       PO2602-026                                   DO : DLV-2602130058
PT. EHWA INDONESIA,2/13/2026 9:34,PO2501-034,0627/JL/CKRG/0226,3,KRT01332,OUTBOX BOSCH 4.5 2PACK IP5PCS (PM2195),"1,500.00",PCS,"2,636.00",0,"3,954,000.00",0," 3,954,000.00 ",,PO : PO2601-084 PO2601-079       PO2602-026                                   DO : DLV-2602130058
PT. EHWA INDONESIA,2/13/2026 9:34,PO2501-034,0627/JL/CKRG/0226,4,KRT02170,"OUTBOX SGA 14"" MP 9PCS (PM2220)",200.00,PCS,"9,991.00",0,"1,998,200.00",0," 1,998,200.00 ",,PO : PO2601-084 PO2601-079       PO2602-026                                   DO : DLV-2602130058
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. EVERPRO INDONESIA TECHNOLOGIES,2/13/2026 10:15,PO20260202000050,0637/JL/CKRG/0226,1,KRT03985,(998486000060432) PACKAGING/CARD BOARD/IVORY BOARD/WHITE/27 6MMX200MM/D100012,"10,800.00",PCS,900.00,0,"9,720,000.00"," 1,069,200.00 "," 10,789,200.00 ",04002600044396458,PO : PO20260202000050 DO : DLV-2602100018
PT. EVERPRO INDONESIA TECHNOLOGIES,2/13/2026 10:15,PO20260202000050,0637/JL/CKRG/0226,2,KRT03780,(998486000060400) PACKING/BOX/E-SHAPED INNER CARTON BOX/NO PRINTING /E-SHAPED CORRUGATED PAPER/NATURAL COLOR/280x200x40MM/D500007,"1,800.00",PCS,"2,650.00",0,"4,770,000.00"," 524,700.00 "," 5,294,700.00 ",04002600044396458,PO : PO20260202000050 DO : DLV-2602100018
PT. EVERPRO INDONESIA TECHNOLOGIES,2/13/2026 10:15,PO20260202000050,0637/JL/CKRG/0226,3,KRT04061,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,160.00,PCS,"17,500.00",0,"2,800,000.00"," 308,000.00 "," 3,108,000.00 ",04002600044396458,PO : PO20260202000050 DO : DLV-2602100018
PT. FUKOKU TOKAI RUBBER INDONESIA,2/13/2026 11:50,008-CM-B-0126,0687/JL/CKRG/0226,1,KRT01145,LAYER POLOS 290X290MM K150/M125/K150 CF,500.00,SHEET,480.00,0,"240,000.00"," 26,400.00 "," 266,400.00 ",,PO : 008-CM-B-0126 DO : DLV-2602130067
PT. FUKOKU TOKAI RUBBER INDONESIA,2/13/2026 11:50,008-CM-B-0126,0687/JL/CKRG/0226,2,KRT01215,LAYER LUBANG 8 290X290MM (K150/M125/K150 CF),500.00,SHEET,680.00,0,"340,000.00"," 37,400.00 "," 377,400.00 ",,PO : 008-CM-B-0126 DO : DLV-2602130067
PT. FUKOKU TOKAI RUBBER INDONESIA,2/13/2026 11:50,008-CM-B-0126,0687/JL/CKRG/0226,3,KRT01147,LAYER 150X290MM K150/M125/K150 CF,600.00,SHEET,340.00,0,"204,000.00"," 22,440.00 "," 226,440.00 ",,PO : 008-CM-B-0126 DO : DLV-2602130067
PT. FUKOKU TOKAI RUBBER INDONESIA,2/13/2026 11:50,008-CM-B-0126,0687/JL/CKRG/0226,4,KRT01220,CARTON BOX POUNCH STRAPLES (WTB) 135X135X155MM (K150XM125X3/K150 BCF),300.00,SET,"2,100.00",0,"630,000.00"," 69,300.00 "," 699,300.00 ",,PO : 008-CM-B-0126 DO : DLV-2602130067
PT. FUKOKU TOKAI RUBBER INDONESIA,2/13/2026 11:50,008-CM-B-0126,0687/JL/CKRG/0226,5,KRT01425,BOX DPG-MC16-M100 315X315X235MM K150/M125X3/K150 CBF,200.00,SHEET,"7,000.00",0,"1,400,000.00"," 154,000.00 "," 1,554,000.00 ",,PO : 008-CM-B-0126 DO : DLV-2602130067
PT. Essilorluxottica Professional Solutions Indonesia,2/13/2026 11:57,PO-000006550,0690/JL/CKRG/0226,1,KRT01580,CARTON BOX 495X360X250MM (NON PRINTED) (CSUCMMS002157),40.00,PCS,"7,600.00",0,"304,000.00"," 33,440.00 "," 337,440.00 ",,PO : PO-000006550 DO : DLV-2602130068 DLV-2602130079
PT. Essilorluxottica Professional Solutions Indonesia,2/13/2026 11:57,PO-000006550,0690/JL/CKRG/0226,2,KRT01587,BOX FRAME 15X6.5X4CM (CSUCMMS002913),"1,500.00",PCS,800.00,0,"1,200,000.00"," 132,000.00 "," 1,332,000.00 ",,PO : PO-000006550 DO : DLV-2602130068 DLV-2602130079
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,1,KRT01007,SIKU KARTON UK. 5X5X0.5CM (P=110CM),920.00,PCS,"6,353.00",0,"5,844,760.00"," 642,923.60 "," 6,487,683.60 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,2,KRT00485,PARTISI K48 (SET - PANJANG - 3 + PENDEK -6),300.00,SET,"7,350.00",0,"2,205,000.00"," 242,550.00 "," 2,447,550.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,3,KRT00475,PARTISI B02 690X390X105MM K125/M125X4 CBF BKA,255.00,PCS,"11,500.00",0,"2,932,500.00"," 322,575.00 "," 3,255,075.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,4,KRT02925,BOX 700X400X200 MM K150/M125/K200 C/F K200/M125X3/K150 CBF + K200/M125/K200 CF,100.00,PCS,"13,300.00",0,"1,330,000.00"," 146,300.00 "," 1,476,300.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,5,KRT02922,PARTISI 690X390X190MM K150/M125X3/K150 CBF (DOUBLE WOOL),270.00,PCS,"13,900.00",0,"3,753,000.00"," 412,830.00 "," 4,165,830.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,6,KRT02923,LAYER 690X390 MM M125/M125/125 BF + LAPIS PE FOAM T5MM,250.00,PCS,"14,200.00",0,"3,550,000.00"," 390,500.00 "," 3,940,500.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,7,KRT02924,LAYER 690X390MM M125/M125/M125 BF TANPA PE FOAM,"1,100.00",PCS,"1,900.00",0,"2,090,000.00"," 229,900.00 "," 2,319,900.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
