Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga,Pot. ,Total, PPN , Total Akhir ,No FP,Ket
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,13,KRT04100,PARTISI OC13D 7 HOLE,250.00,PCS,"1,900.00",0,"475,000.00"," 52,250.00 "," 527,250.00 ",,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:43,PO0003202601080004,0550/JL/CKRG/0226,1,KRT04217,"CARTON BOX S/B, SZ 480X283X160MM","2,500.00",PCS,"6,700.00",0,"16,750,000.00"," 1,842,500.00 "," 18,592,500.00 ",,PO : PO0003202601080004 DO : DLV-2602063896
CV. DAARUL HUDA TEKNIK,2/7/2026 9:04,DHT-2026.01.395,0554/JL/CKRG/0226,1,IMP3889,PARTISI B74 GBWT 40 HOLES UK 290 x 290 x  70MM,200.00,PCS,"74,000.00",0,"14,800,000.00"," 1,628,000.00 "," 16,428,000.00 ",04002600032290571,PO : DHT-2026.01.395 DO : DLV-2602073905
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,1,KRT05047,"COMM, CPC 1-5 UK 360X310X530 DOUBLE WALL K125/M125X4 GRAND BRASSERIE",250.00,PCS,"16,022.00",0,"4,005,500.00", -   ," 4,005,500.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,2,KRT05048,"COMM, CPC 1-1 UK 435X270X630 DOUBLE WALL K125/M125X4 ASORO",200.00,PCS,"18,705.00",0,"3,741,000.00", -   ," 3,741,000.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,3,KRT05049,"COMM, CPC 1-2 UK 460X345X360 DOUBLE WALL K125/M125X4 ASORO",67.00,PCS,"18,480.00",0,"1,238,160.00", -   ," 1,238,160.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,4,KRT05050,"COMM, CPC 1-3 UK 460X420X350 DOUBLE WALL K125/M125X4 ASORO",67.00,PCS,"20,160.00",0,"1,350,720.00", -   ," 1,350,720.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,5,KRT05051,"COMM, CPC 1-27  UK 435X270X720 DOUBLE WALL K125/M125X4 BUDDAKAN",100.00,PCS,"18,705.00",0,"1,870,500.00", -   ," 1,870,500.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,6,KRT05052,"COMM, CPC 1-32 UK 435X270X670 DOUBLE WALL K125/M125X4 PASTIS",80.00,PCS,"20,300.00",0,"1,624,000.00", -   ," 1,624,000.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,7,KRT05053,"COMM, CPC 1-4 UK 515X190X475 DOUBLE WALL K125/M125X4 PLUM BOTTOM",100.00,PCS,"13,904.00",0,"1,390,400.00", -   ," 1,390,400.00 ",,PO : 1/SPPI/2026 DO : DLV-2602063895
PT. YAMATOGOMU INDONESIA,2/9/2026 8:17,26010059,0553/JL/CKRG/0226,1,KRT00319,KARTON BOX NS-6,500.00,PCS,"18,695.00",0,"9,347,500.00", -   ," 9,347,500.00 ",,PO : 26010059 DO : DLV-2602073908
PT. YAMATOGOMU INDONESIA,2/9/2026 8:17,26010059,0553/JL/CKRG/0226,2,KRT00318,KARTON BOX NS-10,200.00,PCS,"12,389.00",0,"2,477,800.00", -   ," 2,477,800.00 ",,PO : 26010059 DO : DLV-2602073908
PT. KARYA BUMIMAS PERSADA,2/9/2026 8:18,PO/KBP26-00057,0551/JL/CKRG/0226,1,KRT03902,BOX KLOSET JONGKOK ISI 3 EVOGLO (BBP-BOX-SX EVG),500.00,PCS,"24,960.00",0,"12,480,000.00"," 1,372,800.00 "," 13,852,800.00 ",04002600032119303,PO : PO/KBP26-00057 DO : DLV-2602073909
PT. KARYA BUMIMAS PERSADA,2/9/2026 8:19,PO/KBP26-00040,0552/JL/CKRG/0226,1,KRT02188,BOX KLOSET JONGKOK ISI 3 ORTA (BBP-BOX-SX),500.00,PCS,"24,960.00",0,"12,480,000.00"," 1,372,800.00 "," 13,852,800.00 ",04002600032119304,PO : PO/KBP26-00040 DO : DLV-2602073910
PT. KAWATA INDONESIA,2/9/2026 9:20,KIPO26010208,0556/JL/CKRG/0226,1,TRM0152,CABLE NYAF Ø2.50 MM2 (WHITE) (100MTR/ROLL) (CC476-1),100.00,MTR,"5,840.00",0,"584,000.00"," 64,240.00 "," 648,240.00 ",,PO : KIPO26010208 DO : 12387-090226
PT. KAWATA INDONESIA,2/9/2026 9:20,KIPO26010243,0555/JL/CKRG/0226,1,TRM4496,CORRUGATED FLEXIBLE CONDUIT HITAM IDØ7.0MM/OD.12MM TYPE FCP-7 [100MTR./ROLL](NB117-1),100.00,MTR,"1,700.00",0,"170,000.00"," 18,700.00 "," 188,700.00 ",,PO : KIPO26010243 DO : 12386-090226
PT. KAWATA INDONESIA,2/9/2026 9:29,KIPO26020051,0557/JL/CKRG/0226,1,TRM0241,TIMING BELT S5M-800 FOR HONEYCOMB DFG-15/150Z (IDF0050-7313),50.00,PCS,"128,500.00",0,"6,425,000.00"," 706,750.00 "," 7,131,750.00 ",,PO : KIPO26020051 DO : 12388-090226
PT. KAWATA INDONESIA,2/9/2026 9:29,KIPO26020051,0557/JL/CKRG/0226,2,TRM0038,HINGE (ENGSEL PANEL) BLACK 40X40X9MM (IDR0015-6400),150.00,PCS,"29,000.00",0,"4,350,000.00"," 478,500.00 "," 4,828,500.00 ",,PO : KIPO26020051 DO : 12388-090226
PT. KAWATA INDONESIA,2/9/2026 9:29,KIPO26020051,0557/JL/CKRG/0226,3,TRM0024,CLAMP LATCH LOCK FOR PANEL (ADB/ADG-15-300Z) SUS304 (IAD005-6403),50.00,PCS,"24,960.00",0,"1,248,000.00"," 137,280.00 "," 1,385,280.00 ",,PO : KIPO26020051 DO : 12388-090226
PT. KAWATA INDONESIA,2/9/2026 9:30,KIPO26020038,0559/JL/CKRG/0226,1,TRM0062,REVOLVING WARNING LIGHT LTE-1101 AC220V (RED) W/O BUZZER (RG091),10.00,PCS,"90,000.00",0,"900,000.00"," 99,000.00 "," 999,000.00 ",,PO : KIPO26020038 DO : 12391-090226
PT. KAWATA INDONESIA,2/9/2026 9:32,KIPO26020033,0558/JL/CKRG/0226,1,TRM0053,PLASTIC CHAIN STAR 6X50M YELLOW (NB161),1.00,ROL,"643,500.00",0,"643,500.00"," 70,785.00 "," 714,285.00 ",,PO : KIPO26020033 DO : 12390-090226
PT. KAWATA INDONESIA,2/9/2026 9:32,KIPO26020033,0558/JL/CKRG/0226,2,TRM2344,NYLON CABLE GLAND PG-13.5 (BLACK) FOR (Ø20.4 HOLE) (NB479-1),200.00,PCS,"2,800.00",0,"560,000.00"," 61,600.00 "," 621,600.00 ",,PO : KIPO26020033 DO : 12390-090226
PT. KAWATA INDONESIA,2/9/2026 9:32,KIPO26020033,0558/JL/CKRG/0226,3,TRM0081,NYLON CABLE GLAND PG-29 (BLACK) FOR (Ø37.0 HOLE) (NB490),50.00,PCS,"5,280.00",0,"264,000.00"," 29,040.00 "," 293,040.00 ",,PO : KIPO26020033 DO : 12390-090226
PT. KAWATA INDONESIA,2/9/2026 9:32,KIPO26020033,0558/JL/CKRG/0226,4,TRM0046,MARKER TUBE MOTP WHITE 3.2 (200MTR/ROL) (CC104-1),200.00,MTR,"1,804.00",0,"360,800.00"," 39,688.00 "," 400,488.00 ",,PO : KIPO26020033 DO : 12390-090226
PT. KAWATA INDONESIA,2/9/2026 9:32,KIPO26020033,0558/JL/CKRG/0226,5,TRM0070,SOCKET CONNECTOR 2 PIN MALE (NB470),200.00,PCS,"2,250.00",0,"450,000.00"," 49,500.00 "," 499,500.00 ",,PO : KIPO26020033 DO : 12390-090226
PT. KAWATA INDONESIA,2/9/2026 9:32,KIPO26020033,0558/JL/CKRG/0226,6,TRM0069,SOCKET CONNECTOR 2 PIN FEMALE (NB471),200.00,PCS,"2,250.00",0,"450,000.00"," 49,500.00 "," 499,500.00 ",,PO : KIPO26020033 DO : 12390-090226
PT. EVERPRO INDONESIA TECHNOLOGIES,2/9/2026 20:15,PO20260123000050,0530/JL/CKRG/0226,1,KRT04061,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,620.00,PCS,"17,500.00",0,"10,850,000.00"," 1,193,500.00 "," 12,043,500.00 ",,PO : PO20260123000050 DO : DLV-2602043841 DLV-2602043803DLV-2602033774
PT. EVERPRO INDONESIA TECHNOLOGIES,2/9/2026 20:15,PO20260123000050,0530/JL/CKRG/0226,2,KRT04050,(994819000000192) CARTON 5 LAYERS CORRUGATED PAPER OUTER UK 375X375X375 MM HW EXCLUSIVE,"1,210.00",PCS,"18,600.00",0,"22,506,000.00"," 2,475,660.00 "," 24,981,660.00 ",,PO : PO20260123000050 DO : DLV-2602043841 DLV-2602043803DLV-2602033774
